0027601812000000
00000818120003fe
00000818120007fc
0000081812000bfa
0000080012000ff8
00000818120013f6
00000818120017f4
0000081812001bf2
0000080012001ff0
00000818120023ee
00000818120027ec
0000081812002bea
0000080412002fe8
00000818120033e6
00000818120037e4
0000081812003be2
0000080812003fe0
00000818120043de
00000818120047dc
0000081812004bda
0000080c12004fd8
00000818120053d6
00000818120057d4
0000081812005bd2
0000081012005fd0
00000818120063ce
00000818120067cc
0000081812006bca
0000081412006fc8
00000818120073c6
00000818120077c4
000008181200003e
000008181200043c
000008181200083a
0000081812000c38
0000081812001036
0000081812001434
0000081812001832
0000081812001c30
000008181200202e
000008181200242c
000008181200282a
0000081812002c28
0000081812003026
0000081812003424
0000081812003822
0000081812003c20
000008181200401e
000008181200441c
000008181200481a
0000081812004c18
0000081812005016
0000081812005414
0000081812005812
0000081812005c10
000008181200600e
000008181200640c
000008181200680a
0000081812006c08
0000081812007006
0000081812007404
0000081812007802
000008181200007c
000008181200047a
0000081812000878
0000081812000c76
0000081812001074
0000081812001472
0000081812001870
0000081812001c6e
000008181200206c
000008181200246a
0000081812002868
0000081812002c66
0000081812003064
0000081812003462
0000081812003860
0000081812003c5e
000008181200405c
000008181200445a
0000081812004858
0000081812004c56
0000081812005054
0000081812005452
0000081812005850
0000081812005c4e
000008181200604c
000008181200644a
0000081812006848
0000081812006c46
0000081812007044
0000081812007442
0000081812007840
00000818120000ba
00000818120004b8
00000818120008b6
0000081812000cb4
00000818120010b2
00000818120014b0
00000818120018ae
0000081812001cac
00000818120020aa
00000818120024a8
00000818120028a6
0000081812002ca4
00000818120030a2
00000818120034a0
000008181200389e
0000081812003c9c
000008181200409a
0000081812004498
0000081812004896
0000081812004c94
0000081812005092
0000081812005490
000008181200588e
0000081812005c8c
000008181200608a
0000081812006488
0000081812006886
0000081812006c84
0000081812007082
0000081812007480
000008181200787e
00000818120000f8
00000818120004f6
00000818120008f4
0000081812000cf2
00000818120010f0
00000818120014ee
00000818120018ec
0000081812001cea
00000818120020e8
00000818120024e6
00000818120028e4
0000081812002ce2
00000818120030e0
00000818120034de
00000818120038dc
0000081812003cda
00000818120040d8
00000818120044d6
00000818120048d4
0000081812004cd2
00000818120050d0
00000818120054ce
00000818120058cc
0000081812005cca
00000818120060c8
00000818120064c6
00000818120068c4
0000081812006cc2
00000818120070c0
00000818120074be
00000818120078bc
0000081812000136
0000081812000534
0000081812000932
0000081812000d30
000008181200112e
000008181200152c
000008181200192a
0000081812001d28
0000081812002126
0000081812002524
0000081812002922
0000081812002d20
000008181200311e
000008181200351c
000008181200391a
0000081812003d18
0000081812004116
0000081812004514
0000081812004912
0000081812004d10
000008181200510e
000008181200550c
000008181200590a
0000081812005d08
0000081812006106
0000081812006504
0000081812006902
0000081812006d00
00000818120070fe
00000818120074fc
00000818120078fa
0000081812000174
0000081812000572
0000081812000970
0000081812000d6e
000008181200116c
000008181200156a
0000081812001968
0000081812001d66
0000081812002164
0000081812002562
0000081812002960
0000081812002d5e
000008181200315c
000008181200355a
0000081812003958
0000081812003d56
0000081812004154
0000081812004552
0000081812004950
0000081812004d4e
000008181200514c
000008181200554a
0000081812005948
0000081812005d46
0000081812006144
0000081812006542
0000081812006940
0000081812006d3e
000008181200713c
000008181200753a
0000081812007938
00000818120001b2
00000818120005b0
00000818120009ae
0000081812000dac
00000818120011aa
00000818120015a8
00000818120019a6
0000081812001da4
00000818120021a2
00000818120025a0
000008181200299e
0000081812002d9c
000008181200319a
0000081812003598
0000081812003996
0000081812003d94
0000081812004192
0000081812004590
000008181200498e
0000081812004d8c
000008181200518a
0000081812005588
0000081812005986
0000081812005d84
0000081812006182
0000081812006580
000008181200697e
0000081812006d7c
000008181200717a
0000081812007578
0000081812007976
000098181201820c
000008181201860a
0000081812018a08
0000081812018e06
0000081812019204
0000081812019602
0000081812019a00
0000081812019dfe
000008181201a1fc
000008181201a5fa
000008181201a9f8
000008181201adf6
000008181201b1f4
000008181201b5f2
000008181201b9f0
000008181201bdee
000008181201c1ec
000008181201c5ea
000008181201c9e8
000008181201cde6
000008181201d1e4
000008181201d5e2
000008181201d9e0
000008181201ddde
000008181201e1dc
000008181201e5da
000008181201e9d8
000008181201edd6
000008181201f1d4
000008181201f5d2
000008181201f9d0
000008181201824a
0000081812018648
0000081812018a46
0000081812018e44
0000081812019242
0000081812019640
0000081812019a3e
0000081812019e3c
000008181201a23a
000008181201a638
000008181201aa36
000008181201ae34
000008181201b232
000008181201b630
000008181201ba2e
000008181201be2c
000008181201c22a
000008181201c628
000008181201ca26
000008181201ce24
000008181201d222
000008181201d620
000008181201da1e
000008181201de1c
000008181201e21a
000008181201e618
000008181201ea16
000008181201ee14
000008181201f212
000008181201f610
000008181201fa0e
0000081812018288
0000081812018686
0000081812018a84
0000081812018e82
0000081812019280
000008181201967e
0000081812019a7c
0000081812019e7a
000008181201a278
000008181201a676
000008181201aa74
000008181201ae72
000008181201b270
000008181201b66e
000008181201ba6c
000008181201be6a
000008181201c268
000008181201c666
000008181201ca64
000008181201ce62
000008181201d260
000008181201d65e
000008181201da5c
000008181201de5a
000008181201e258
000008181201e656
000008181201ea54
000008181201ee52
000008181201f250
000008181201f64e
000008181201fa4c
00000818120182c6
00000818120186c4
0000081812018ac2
0000081812018ec0
00000818120192be
00000818120196bc
0000081812019aba
0000081812019eb8
000008181201a2b6
000008181201a6b4
000008181201aab2
000008181201aeb0
000008181201b2ae
000008181201b6ac
000008181201baaa
000008181201bea8
000008181201c2a6
000008181201c6a4
000008181201caa2
000008181201cea0
000008181201d29e
000008181201d69c
000008181201da9a
000008181201de98
000008181201e296
000008181201e694
000008181201ea92
000008181201ee90
000008181201f28e
000008181201f68c
000008181201fa8a
000008181201fe88
0000081812020286
0000081812020684
0000081812020a82
0000081812020e80
000008181202127e
000008181202167c
0000081812021a7a
0000081812021e78
0000081812022276
0000081812022674
0000081812022a72
0000081812022e70
000008181202326e
000008181202366c
0000081812023a6a
0000081812023e68
0000081812024266
0000081812024664
0000081812024a62
0000081812024e60
000008181202525e
000008181202565c
0000081812025a5a
0000081812025e58
0000081812026256
0000081812026654
0000081812026a52
0000081812026e50
000008181202724e
000008181202764c
000008181201fec6
00000818120202c4
00000818120206c2
0000081812020ac0
0000081812020ebe
00000818120212bc
00000818120216ba
0000081812021ab8
0000081812021eb6
00000818120222b4
00000818120226b2
0000081812022ab0
0000081812022eae
00000818120232ac
00000818120236aa
0000081812023aa8
0000081812023ea6
00000818120242a4
00000818120246a2
0000081812024aa0
0000081812024e9e
000008181202529c
000008181202569a
0000081812025a98
0000081812025e96
0000081812026294
0000081812026692
0000081812026a90
0000081812026e8e
000008181202728c
000008181202768a
000008181201ff04
0000081812020302
0000081812020700
0000081812020afe
0000081812020efc
00000818120212fa
00000818120216f8
0000081812021af6
0000081812021ef4
00000818120222f2
00000818120226f0
0000081812022aee
0000081812022eec
00000818120232ea
00000818120236e8
0000081812023ae6
0000081812023ee4
00000818120242e2
00000818120246e0
0000081812024ade
0000081812024edc
00000818120252da
00000818120256d8
0000081812025ad6
0000081812025ed4
00000818120262d2
00000818120266d0
0000081812026ace
0000081812026ecc
00000818120272ca
00000818120276c8
000008181201ff42
0000081812020340
000008181202073e
0000081812020b3c
0000081812020f3a
0000081812021338
0000081812021736
0000081812021b34
0000081812021f32
0000081812022330
000008181202272e
0000081812022b2c
0000081812022f2a
0000081812023328
0000081812023726
0000081812023b24
0000081812023f22
0000081812024320
000008181202471e
0000081812024b1c
0000081812024f1a
0000081812025318
0000081812025716
0000081812025b14
0000081812025f12
0000081812026310
000008181202670e
0000081812026b0c
0000081812026f0a
0000081812027308
0000081812027706
0000901812037f9c
000008181203839a
0000081812038798
0000081812038b96
0000081812038f94
0000081812039392
0000081812039790
0000081812039b8e
0000081812039f8c
000008181203a38a
000008181203a788
000008181203ab86
000008181203af84
000008181203b382
000008181203b780
000008181203bb7e
000008181203bf7c
000008181203c37a
000008181203c778
000008181203cb76
000008181203cf74
000008181203d372
000008181203d770
000008181203db6e
000008181203df6c
000008181203e36a
000008181203e768
000008181203eb66
000008181203ef64
000008181203f362
000008181203f760
0000080c12037fda
00000818120383d8
00000818120387d6
0000081812038bd4
0000081012038fd2
00000818120393d0
00000818120397ce
0000081812039bcc
0000081412039fca
000008181203a3c8
000008181203a7c6
000008181203abc4
000008181203afc2
000008181203b3c0
000008181203b7be
000008181203bbbc
000008181203bfba
000008181203c3b8
000008181203c7b6
000008181203cbb4
000008181203cfb2
000008181203d3b0
000008181203d7ae
000008181203dbac
000008181203dfaa
000008181203e3a8
000008181203e7a6
000008181203eba4
000008181203efa2
000008181203f3a0
000008181203f79e
0000081812038018
0000081812038416
0000081812038814
0000081812038c12
0000081812039010
000008181203940e
000008181203980c
0000081812039c0a
000008181203a008
000008181203a406
000008181203a804
000008181203ac02
000008181203b000
000008181203b3fe
000008181203b7fc
000008181203bbfa
000008001203bff8
000008181203c3f6
000008181203c7f4
000008181203cbf2
000008001203cff0
000008181203d3ee
000008181203d7ec
000008181203dbea
000008041203dfe8
000008181203e3e6
000008181203e7e4
000008181203ebe2
000008081203efe0
000008181203f3de
000008181203f7dc
0000081812038056
0000081812038454
0000081812038852
0000081812038c50
000008181203904e
000008181203944c
000008181203984a
0000081812039c48
000008181203a046
000008181203a444
000008181203a842
000008181203ac40
000008181203b03e
000008181203b43c
000008181203b83a
000008181203bc38
000008181203c036
000008181203c434
000008181203c832
000008181203cc30
000008181203d02e
000008181203d42c
000008181203d82a
000008181203dc28
000008181203e026
000008181203e424
000008181203e822
000008181203ec20
000008181203f01e
000008181203f41c
000008181203f81a
0000081812038094
0000081812038492
0000081812038890
0000081812038c8e
000008181203908c
000008181203948a
0000081812039888
0000081812039c86
000008181203a084
000008181203a482
000008181203a880
000008181203ac7e
000008181203b07c
000008181203b47a
000008181203b878
000008181203bc76
000008181203c074
000008181203c472
000008181203c870
000008181203cc6e
000008181203d06c
000008181203d46a
000008181203d868
000008181203dc66
000008181203e064
000008181203e462
000008181203e860
000008181203ec5e
000008181203f05c
000008181203f45a
000008181203f858
00000818120380d2
00000818120384d0
00000818120388ce
0000081812038ccc
00000818120390ca
00000818120394c8
00000818120398c6
0000081812039cc4
000008181203a0c2
000008181203a4c0
000008181203a8be
000008181203acbc
000008181203b0ba
000008181203b4b8
000008181203b8b6
000008181203bcb4
000008181203c0b2
000008181203c4b0
000008181203c8ae
000008181203ccac
000008181203d0aa
000008181203d4a8
